"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",115.7,4.89503755495038,-55.0359631567923,144.705984518749
"Melbourne",115.8,4.91570234937078,-55.0819081045671,145.05280912391
"Melbourne",115.9,4.93638966831047,-55.1278253548642,145.400316871275
"Melbourne",116,4.95709949821532,-55.1737148713787,145.748509015855
"Melbourne",116.1,4.9778318255254,-55.2195766179533,146.097386814939
"Melbourne",116.2,4.99858663667492,-55.2654105585779,146.446951528094
"Melbourne",116.3,5.01936391809235,-55.3112166573897,146.797204417168
"Melbourne",116.4,5.04016365620013,-55.356994878673,147.148146746294
"Melbourne",116.5,5.06098583741488,-55.4027451868587,147.499779781894
"Melbourne",116.6,5.08183044814716,-55.4484675465247,147.852104792678
"Melbourne",116.7,5.10269747480157,-55.4941619223954,148.20512304965
"Melbourne",116.8,5.12358690377657,-55.5398282793414,148.558835826111
"Melbourne",116.9,5.14449872146454,-55.5854665823799,148.913244397659
"Melbourne",117,5.16543291425176,-55.6310767966737,149.268350042194
"Melbourne",117.1,5.18638946851819,-55.6766588875319,149.624154039923
"Melbourne",117.2,5.20736837063769,-55.7222128204092,149.980657673357
"Melbourne",117.3,5.22836960697775,-55.7677385609059,150.33786222732
"Melbourne",117.4,5.24939316389952,-55.8132360747678,150.695768988946
"Melbourne",117.5,5.27043902775786,-55.8587053278857,151.054379247687
"Melbourne",117.6,5.29150718490112,-55.9041462862959,151.413694295314
"Melbourne",117.7,5.31259762167131,-55.9495589161794,151.773715425919
"Melbourne",117.8,5.33371032440386,-55.994943183862,152.134443935918
"Melbourne",117.9,5.35484527942767,-56.040299055814,152.495881124054
"Melbourne",118,5.37600247306507,-56.0856264986503,152.858028291401
"Melbourne",118.1,5.39718189163176,-56.1309254791301,153.220886741365
"Melbourne",118.2,5.41838352143678,-56.1761959641565,153.584457779689
"Melbourne",118.3,5.43960734878244,-56.2214379207768,153.948742714454
"Melbourne",118.4,5.46085335996431,-56.2666513161819,154.313742856082
"Melbourne",118.5,5.48212154127117,-56.3118361177062,154.679459517339
"Melbourne",118.6,5.50341187898493,-56.3569922928279,155.045894013339
"Melbourne",118.7,5.52472435938065,-56.4021198091681,155.413047661545
"Melbourne",118.8,5.54605896872646,-56.4472186344913,155.780921781774
"Melbourne",118.9,5.5674156932835,-56.4922887367045,156.149517696197
"Melbourne",119,5.5887945193059,-56.537330083858,156.518836729344
"Melbourne",119.1,5.61019543304078,-56.5823426441443,156.888880208107
"Melbourne",119.2,5.6316184207281,-56.6273263858984,157.259649461742
"Melbourne",119.3,5.65306346860077,-56.6722812775977,157.63114582187
"Melbourne",119.4,5.6745305628844,-56.7172072878614,158.003370622483
"Melbourne",119.5,5.69601968979747,-56.7621043854509,158.376325199946
"Melbourne",119.6,5.71753083555118,-56.806972539269,158.750010892998
"Melbourne",119.7,5.73906398634938,-56.8518117183604,159.124429042758
"Melbourne",119.8,5.76061912838863,-56.8966218919109,159.499580992724
"Melbourne",119.9,5.78219624785801,-56.9414030292477,159.875468088779
"Melbourne",120,5.80379533093927,-56.9861550998388,160.252091679192
"Melbourne",120.1,5.82541636380658,-57.0308780732934,160.629453114621
"Melbourne",120.2,5.84705933262668,-57.075571919361,161.007553748118
"Melbourne",120.3,5.86872422355866,-57.1202366079319,161.386394935127
"Melbourne",120.4,5.89041102275407,-57.1648721090366,161.765978033493
"Melbourne",120.5,5.91211971635681,-57.2094783928457,162.14630440346
"Melbourne",120.6,5.93385029050302,-57.2540554296698,162.527375407674
"Melbourne",120.7,5.95560273132121,-57.2986031899595,162.909192411191
"Melbourne",120.8,5.97737702493202,-57.3431216443048,163.291756781473
"Melbourne",120.9,5.99917315744833,-57.3876107634352,163.675069888395
"Melbourne",121,6.02099111497516,-57.4320705182194,164.059133104245
"Melbourne",121.1,6.04283088360957,-57.4765008796653,164.443947803732
"Melbourne",121.2,6.06469244944077,-57.5209018189196,164.82951536398
"Melbourne",121.3,6.0865757985499,-57.5652733072679,165.215837164542
"Melbourne",121.4,6.10848091701008,-57.609615316134,165.602914587391
"Melbourne",121.5,6.13040779088645,-57.6539278170805,165.990749016933
"Melbourne",121.6,6.1523564062359,-57.6982107818079,166.379341840003
"Melbourne",121.7,6.1743267491073,-57.7424641821547,166.768694445871
