"","location","Parameter","Coefficient","SE","LCI","UCI","RR","RR LCI","RR UCI","t-value","p-value","sig"
"52",,"s(date).18",0.106670186195941,0.0811048642353612,-0.0522924266763777,0.26563279906826,1.11256725392344,0.949051298343764,1.30425604670991,,,
"53",,"s(date).19",0.135035964708676,0.0740222605259635,-0.0100449999764537,0.280116929393805,1.14457794802355,0.990005282532371,1.32328453414991,,,
"54",,"s(date).20",0.0303630935909131,0.0999658354614272,-0.165566343597941,0.226292530779767,1.03082875332474,0.847413640870068,1.25394242838718,,,"."
"55",,"s(date).21",-0.0538505744178883,0.080667872196437,-0.211956698632385,0.104255549796608,0.947573687673485,0.808999727602676,1.10988404932086,,,"*"
"56",,"s(date).22",0.020256848362131,0.0818092953286017,-0.140086424082529,0.180600120806791,1.02046341072476,0.8692831051575,1.19793605380072,,,"."
"57",,"s(date).23",0.094828678301776,0.073619335360067,-0.0494625675697314,0.239119924173283,1.09947047584077,0.951740783440197,1.27013084684258,,,"."
"58",,"s(date).24",0.0213426777583626,0.0807708162646543,-0.136965213122262,0.179650568638987,1.02157206168788,0.872000559781361,1.19679909091216,,,
"59",,"s(date).25",0.084597925115568,0.0775765581067419,-0.0674493348182247,0.236645185049361,1.08827940890113,0.934775079965628,1.2669914904896,,,
"60",,"s(date).26",0.134229107121533,0.080972524236362,-0.0244741241190327,0.292932338362099,1.14365480909302,0.975822938869935,1.34035209694524,,,
"61",,"s(date).27",0.0937236223901668,0.0781135864183927,-0.05937619369314,0.246823438473474,1.09825617055299,0.942352195514428,1.27995310235285,,,
"62",,"s(date).28",0.0408309780932558,0.0790062517645181,-0.114018429918704,0.195680386105215,1.04167602459724,0.892241511792351,1.21613814856133,,,
"63",,"s(date).29",0.105277818591907,0.0759488784430168,-0.0435792478226162,0.254134885006431,1.11101922928154,0.957356682652116,1.28934570594301,,,
"64",,"s(date).30",0.158923326473088,0.0811882719173966,-0.000202762452054472,0.31804941539823,1.17224806284151,0.999797258102862,1.37444417825589,,,
"65",,"s(date).31",0.162242993680575,0.0844167587572804,-0.00321081317530048,0.327696800536451,1.17614600264657,0.996794335972864,1.38776813793931,,,
"66",,"s(date).32",0.0548980032424259,0.0722249736864284,-0.0866603439673267,0.196456350452179,1.05643285645414,0.916988503421471,1.21708219463128,,,
"67",,"s(date).33",0.128599971663394,0.0755470319222388,-0.0194694900430919,0.27666943336988,1.13723510689376,0.980718816421044,1.31873037072067,,,"."
"68",,"s(date).34",-0.0443570272765681,0.0916741512818515,-0.224035062102273,0.135321007549137,0.956612359791283,0.799287109191689,1.14490424827555,,,
"69",,"s(date).35",0.0289821011908802,0.0904731678140048,-0.148342049291817,0.206306251673578,1.02940616916571,0.862136171435423,1.22912956934877,,,"***"
"70",,"s(date).36",0.119084675895181,0.0691238667573599,-0.0163956134213902,0.254564965211752,1.12646529870764,0.983738063081833,1.28990034727053,,,
"71",,"s(date).37",0.12030896730248,0.074917111879523,-0.0265258738071427,0.267143808412103,1.12784526506158,0.973822847005033,1.30622827943905,,,
"72",,"s(date).38",-0.0440148474630746,0.0840872342795632,-0.2088227982106,0.120793103284451,0.956939749239977,0.811539029070928,1.12839142773432,,,
"73",,"s(date).39",0.0363143440638925,0.098545826838687,-0.156831927366655,0.22946061549444,1.03698176432505,0.854847723252273,1.25792132363831,,,
"74",,"s(date).40",0.0167625715346524,0.0672230878730147,-0.114992259626028,0.148517402695332,1.01690385173946,0.891373043440834,1.16011298669161,,,
"75",,"s(date).41",0.081469856948741,0.0777544346125353,-0.0709260345301027,0.233865748427585,1.08488051548214,0.931530790692161,1.26347485733485,,,
"76",,"s(date).42",0.0548278256980749,0.0823196392558434,-0.106515702463708,0.216171353859857,1.05635872119185,0.898960932148992,1.24131506490555,,,
"77",,"s(date).43",0.00477979545719291,0.110113735074519,-0.21103915949205,0.220598750406436,1.00479123690149,0.809742357161015,1.24682304294139,,,
"78",,"s(date).44",0.00995631318954059,0.0681365817555941,-0.123588933081093,0.143501559460174,1.01000604217781,0.883743043757396,1.15430861090401,,,
"79",,"s(date).45",-0.11656033650384,0.0750071873361456,-0.263571722264334,0.0304510492566546,0.889976397292356,0.768302516066929,1.03091942454147,,,
"80",,"s(date).46",-0.00234323261312821,0.0858586426423293,-0.170623079953589,0.165936614727332,0.99765951061332,0.843139309695024,1.18049827314686,,,
"81",,"s(date).47",-0.255539191318133,0.121447529296041,-0.493571974749746,-0.0175064078865197,0.774498782337541,0.61044201177531,0.982645938961233,,,
"82",,"s(date).48",0.0445501154223913,0.0660127608048011,-0.0848325182750761,0.173932749119859,1.04555737394692,0.918666131306126,1.1899755362272,,,
"83",,"s(date).49",-0.0918131307506059,0.0769561377744152,-0.242644389177762,0.0590181276765502,0.912275609876155,0.784550458804423,1.06079447030491,,,
"84",,"s(date).50",-0.0907770189848448,0.0866191532243537,-0.260547439675935,0.0789934017062449,0.913221319214848,0.770629597090526,1.08219718139185,,,
"85",,"s(date).51",-0.0875616494091448,0.144239727037698,-0.370266319542922,0.195143020724632,0.916162389039871,0.69055039907951,1.21548481357781,,,
"86","Sydney","(Intercept)",-7.69770234974724,0.416226016061008,-8.5134903506554,-6.88191434883907,0.000453868817575869,0.00020074194094903,0.00102617770154978,,,"***"
"87",,".cbv1.l1",-0.0398107978379656,0.317968552747677,-0.663017709439736,0.583396113763805,0.960971239789465,0.515293978346681,1.79211433183333,-0.125203569642176,0.9003734,
"88",,".cbv1.l2",-0.124636762950919,0.204898542978731,-0.526230527673964,0.276957001772127,0.882817516381193,0.590827886802713,1.31910965043819,-0.608285257371772,0.5430587,
"89",,".cbv1.l3",0.159519017004147,0.230009076787562,-0.291290489616782,0.610328523625076,1.17294656793838,0.747298564011454,1.84103612330418,0.693533573683615,0.48804519,
"90",,".cbv2.l1",-0.16866713001389,0.20821403267753,-0.576759135137694,0.239424875109914,0.844790061844984,0.561715865050759,1.27051823349793,-0.810066102869791,0.41798646,
"91",,".cbv2.l2",0.335399244210287,0.15078692307785,0.0398623056380905,0.630936182782484,1.39849861625543,1.04066747028326,1.87936918902251,2.2243258060059,0.02622381,"*"
"92",,".cbv2.l3",0.286232991305179,0.160341738179572,-0.0280310407453339,0.600497023355691,1.3314026243527,0.972358183610044,1.82302466108946,1.78514337286662,0.07437055,"."
"93",,"Tue",-0.0592943944182867,0.0379707516578941,-0.133715700133674,0.0151269112971003,0.94242928239346,0.87483874579013,1.01524190210675,-1.56158073857775,0.11852515,
"94",,"Wed",0.0204232919728293,0.0376684115358292,-0.0534054379922291,0.0942520219378876,1.0206332744754,0.947995581130971,1.0988366419637,0.542186175103327,0.58774308,
"95",,"Thu",-0.0192251123354452,0.0378867616045663,-0.09348180057125,0.0550315759003596,0.980958511524124,0.910754592488685,1.05657397642338,-0.507436147119211,0.61189776,
"96",,"Fri",0.00297308721249697,0.0375985020753851,-0.0707186227279123,0.0766647971529063,1.00297751121952,0.931724021210706,1.07968010388411,0.0790746186253889,0.93698019,
"97",,"Sat",-0.00842986627503555,0.0422457546021429,-0.0912300237949529,0.0743702912448818,0.991605565416297,0.912807719253009,1.07720561146135,-0.199543512819817,0.84185535,
